from,to,distance
bkp124t,bkp118t,28.54344825270901
bkp124t,bkp119t,11.6190466636641
bkp124t,bkp121t,13.564501079657894
bkp124t,bkp120t,20.53770731726026
bkp124t,bkp122t,10.85499847833338
bkp124t,bkp123t,9.736971779596264
bkp124t,bkp124t,0.0
bkp124t,bkp126t,13.117492081783965
bkp124t,bkp125t,22.338656636133223
bkp124t,bkp128t,34.283375901042746
bkp124t,bkp127t,12.888280217981263
bkp124t,bkp129t,43.185894298461044
bkp124t,bkp130t,20.23695380196977
bkp124t,bkp131t,11.028398210266777
bkp124t,bkp133t,2.908774908238559
bkp124t,bkp56t,9.180674952692971
bkp124t,bkp57t,16.389376371541328
bkp124t,bkp58t,10.796381610993443
bkp124t,bkp59t,7.277276405633713
bkp124t,bkp60t,5.691872238499602
bkp124t,bkp62t,6.193203616714185
bkp124t,bkp61t,5.272099017881757
bkp124t,bkp64t,14.891697611188293
bkp124t,bkp66t,9.020358508830682
bkp124t,bkp67t,9.478740075202154
bkp124t,bkp69t,13.55078895633222
bkp124t,bkp70t,13.560349514492612
bkp124t,bkp65t,7.761015175005245
bkp124t,bkp71t,20.323816029476745
bkp124t,bkp72t,21.419975178234697
bkp124t,bkp74t,20.553458478554713
bkp124t,bkp73t,14.096129349980677
bkp124t,bkp80t,43.585875581353285
bkp124t,bkp79t,28.346543810594316
bkp124t,bkp81t,21.282540632887006
bkp124t,bkp78t,34.550903141428414
bkp124t,bkp77t,24.23223852527779
bkp124t,bkp82t,7.698129906597249
bkp124t,bkp76t,19.365648036452644
bkp124t,bkp75t,24.885450750625363
bkp124t,o26,44.333535238678685
bkp124t,14t,17.563467625008535
bkp124t,18t,23.689745682483245
bkp124t,17t,15.278774076022344
bkp124t,08t,14.369488570681542
bkp124t,22t,17.210680697411366
bkp124t,13t,11.08393957540793
bkp124t,20t,33.73474280553981
bkp124t,81t,45.08735203135107
bkp124t,o10,19.63788063744621
bkp124t,bkp98t,17.842046038822453
bkp124t,bkp97t,17.559963603566977
bkp124t,bkp99t,23.49574633436297
bkp124t,bkp95t,8.556205487300215
bkp124t,bkp93t,12.017491347401963
bkp124t,27t,33.080660328936354
bkp124t,16t,19.52506895676073
bkp124t,bkp96t,15.44356133156889
bkp124t,bkp92t,3.3940011116528
bkp124t,bkp91t,13.756323666766962
bkp124t,bkp89t,16.18090655909938
bkp124t,bkp87t,12.569367193648949
bkp124t,bkp85t,1.701971966119575
bkp124t,19t,39.75962381399438
bkp124t,o63,18.800759163722315
bkp124t,bkp90t,18.09109490320759
bkp124t,bkp88t,5.845454784287205
bkp124t,bkp86t,4.633701640787812
bkp124t,bkp94t,14.3499237362686
bkp124t,bkp84t,4.769311021702675
bkp124t,bkp83t,5.232581042707808
bkp124t,bkp63t,7.062791182567015
bkp126t,02t,12.498746236634481
bkp126t,03t,5.5407407170601335
bkp126t,11t,22.612061769149598
bkp126t,12t,17.7068416919596
bkp126t,50t,17.149551018430028
bkp126t,52t,11.913463665823025
bkp126t,53t,25.595810876197636
bkp126t,54t,20.26420193257392
bkp126t,59t,19.62152557805211
bkp126t,61t,26.47186570218914
bkp126t,bkp100t,32.695400150483536
bkp126t,bkp101t,39.54926783936965
bkp126t,bkp102t,10.799858771493328
bkp126t,bkp103t,17.68127783533645
bkp126t,bkp104t,2.872241977590626
bkp126t,bkp105t,6.171732390988823
bkp126t,bkp112t,12.758546706768467
bkp126t,bkp114t,17.69257693472137
bkp126t,bkp116t,22.848614556608094
bkp126t,bkp117t,30.203579807973817
bkp126t,bkp118t,38.50918226916104
bkp126t,bkp119t,20.309537609140605
bkp126t,bkp121t,12.147832720581794
bkp126t,bkp120t,33.48776769430614
bkp126t,bkp122t,19.386356514547213
bkp126t,bkp123t,22.42366350578031
bkp126t,bkp124t,13.117492081783965
bkp126t,bkp126t,0.0
bkp126t,bkp125t,33.24677274653665
bkp126t,bkp128t,43.01398614032935
bkp126t,bkp127t,7.317303835599384
bkp126t,bkp129t,54.533251568188476
bkp126t,bkp130t,33.211687697209435
bkp126t,bkp131t,14.413656752851061
bkp126t,bkp133t,15.076722946621798
bkp126t,bkp56t,20.435968103986397
bkp126t,bkp57t,23.552060709774576
bkp126t,bkp58t,13.097828539676232
bkp126t,bkp59t,18.077574854576458
bkp126t,bkp60t,17.824531563371036
bkp126t,bkp62t,14.978132461185355
bkp126t,bkp61t,16.113080642287702
bkp126t,bkp64t,25.416063416063675
bkp126t,bkp66t,17.189350670612846
bkp126t,bkp67t,15.495981500055944
bkp126t,bkp69t,17.574704007147826
bkp126t,bkp70t,22.35440330077462
bkp126t,bkp65t,16.40125898022225
bkp126t,bkp71t,29.227367928131457
bkp126t,bkp72t,27.179153653949303
bkp126t,bkp74t,33.6668629229425
bkp126t,bkp73t,27.119088110195936
bkp126t,bkp80t,54.93626772229368
bkp126t,bkp79t,40.30684736028157
bkp126t,bkp81t,28.498445626728774
bkp126t,bkp78t,43.3262127627486
bkp126t,bkp77t,35.271746562064365
bkp126t,bkp82t,11.096790013328649
bkp126t,bkp76t,29.729959196784463
bkp126t,bkp75t,37.77970607129334
bkp126t,o26,31.367425564476047
bkp126t,14t,7.118222117994124
bkp126t,18t,24.88678105624821
bkp126t,17t,16.332562057737128
bkp126t,08t,17.29528804238154
bkp126t,22t,29.971085646432787
bkp126t,13t,24.13689271666553
bkp126t,20t,46.51238718434136
bkp126t,81t,39.025316223134006
bkp126t,o10,30.07024238002378
bkp126t,bkp98t,30.899331394958224
bkp126t,bkp97t,30.677095924449482
bkp126t,bkp99t,33.79605264814346
bkp126t,bkp95t,21.441128913217767
bkp126t,bkp93t,23.30888642828369
bkp126t,27t,19.9743027802194
bkp126t,16t,20.34658717397519
bkp126t,bkp96t,27.369636060442748
bkp126t,bkp92t,15.115423801202816
bkp126t,bkp91t,12.689562764270434
bkp126t,bkp89t,4.757134326558583
bkp126t,bkp87t,7.407607917390263
bkp126t,bkp85t,12.991543391093156
bkp126t,19t,43.38716476119689
bkp126t,o63,23.932135465959533
bkp126t,bkp90t,5.474448632075784
bkp126t,bkp88t,8.383750066681726
bkp126t,bkp86t,11.496627957079667
bkp126t,bkp94t,21.64295738686179
bkp126t,bkp84t,10.711650015505263
bkp126t,bkp83t,13.377692347072143
bkp126t,bkp63t,19.22210964913353
bkp125t,02t,20.808440672522316
bkp125t,03t,32.81148334654422
bkp125t,11t,11.09498732248425
bkp125t,12t,16.36088919729647
bkp125t,50t,16.124740954752536
bkp125t,52t,21.3588319238138
bkp125t,53t,8.802170198765408
bkp125t,54t,13.230701439207401
bkp125t,59t,14.732911022569429
bkp125t,61t,6.777037822056444
bkp125t,bkp100t,0.5513729979638616
bkp125t,bkp101t,8.72093503321014
bkp125t,bkp102t,23.883174916898845
bkp125t,bkp103t,18.302594701055884
bkp125t,bkp104t,30.378520604730394
bkp125t,bkp105t,29.39236251911361
bkp125t,bkp112t,21.31099120747884
bkp125t,bkp114t,15.614021084660038
bkp125t,bkp116t,13.048894384522683
bkp125t,bkp117t,11.034512115576408
bkp125t,bkp118t,6.800665693644311
bkp125t,bkp119t,13.188034722507545
bkp125t,bkp121t,24.825700779968837
bkp125t,bkp120t,19.501023876144284
bkp125t,bkp122t,14.068643649174339
bkp125t,bkp123t,13.569489620837896
bkp125t,bkp124t,22.338656636133223
bkp125t,bkp126t,33.24677274653665
bkp125t,bkp125t,0.0
bkp125t,bkp128t,13.677536412277346
bkp125t,bkp127t,35.114326807823375
bkp125t,bkp129t,21.288257212762748
bkp125t,bkp130t,11.67157038737064
bkp125t,bkp131t,20.326234457420284
bkp125t,bkp133t,19.480729084535735
bkp125t,bkp56t,13.236998534240875
bkp125t,bkp57t,12.233074519093238
bkp125t,bkp58t,21.64200913775384
bkp125t,bkp59t,15.45406232101253
bkp125t,bkp60t,16.64942388969246
bkp125t,bkp62t,18.29439864478267
bkp125t,bkp61t,17.571290189798525
bkp125t,bkp64t,7.831604309341324
bkp125t,bkp66t,16.156010409868166
bkp125t,bkp67t,18.250421155170365
bkp125t,bkp69t,18.404467526679614
bkp125t,bkp70t,11.373291248586511
bkp125t,bkp65t,16.849677038931283
bkp125t,bkp71t,6.789890457252419
bkp125t,bkp72t,13.823301357130168
bkp125t,bkp74t,16.15764993617102
bkp125t,bkp73t,12.934330384912005
bkp125t,bkp80t,21.691206510278093
bkp125t,bkp79t,29.977457219504515
bkp125t,bkp81t,10.688078516948872
bkp125t,bkp78t,13.84341533088068
bkp125t,bkp77t,2.041659638038362
bkp125t,bkp82t,22.355840580818903
bkp125t,bkp76t,3.7496302895311704
bkp125t,bkp75t,12.121871859287921
bkp125t,o26,63.950236050970965
bkp125t,14t,39.23855985046117
bkp125t,18t,22.478720208022764
bkp125t,17t,21.85200132771279
bkp125t,08t,19.60344459024618
bkp125t,22t,20.252655999838748
bkp125t,13t,17.534051807505165
bkp125t,20t,28.789602742604437
bkp125t,81t,67.06475884515903
bkp125t,o10,3.3776741774000794
bkp125t,bkp98t,12.80585623049416
bkp125t,bkp97t,15.205819549940259
bkp125t,bkp99t,2.3484213490036288
bkp125t,bkp95t,15.025099595972476
bkp125t,bkp93t,10.334138995844786
bkp125t,27t,51.53809055608984
bkp125t,16t,22.188835948649253
bkp125t,bkp96t,7.467642672553613
bkp125t,bkp92t,19.129880519979945
bkp125t,bkp91t,24.447066178498083
bkp125t,bkp89t,37.41822443984255
bkp125t,bkp87t,34.81432083717931
bkp125t,bkp85t,21.42774419524486
bkp125t,19t,27.06950882961776
bkp125t,o63,15.213573716771155
bkp125t,bkp90t,36.58201592176014
bkp125t,bkp88t,24.971847768902535
bkp125t,bkp86t,26.79419984770965
bkp125t,bkp94t,13.14963810027277
bkp125t,bkp84t,22.646464899031905
bkp125t,bkp83t,19.92536765482176
bkp125t,bkp63t,15.314440155836849
bkp128t,02t,31.460512986733605
bkp128t,03t,41.08893989577768
bkp128t,11t,23.396033217244867
bkp128t,12t,25.33438496324758
bkp128t,50t,26.509604044727315
bkp128t,52t,31.85835026564055
bkp128t,53t,21.908210153653194
bkp128t,54t,24.99088341866299
bkp128t,59t,27.07612522955474
bkp128t,61t,18.70693144996331
bkp128t,bkp100t,14.021951681438988
bkp128t,bkp101t,17.55316396183172
bkp128t,bkp102t,32.44630597243371
bkp128t,bkp103t,30.907560822818606
bkp128t,bkp104t,40.282862497682636
bkp128t,bkp105t,37.95532831283375
bkp128t,bkp112t,30.264629112513706
bkp128t,bkp114t,25.89944562181047
bkp128t,bkp116t,26.2152204888481
bkp128t,bkp117t,13.150174379632443
bkp128t,bkp118t,7.052067321080275
bkp128t,bkp119t,23.163035197104126
bkp128t,bkp121t,32.23339191622631
bkp128t,bkp120t,32.61351180543613
bkp128t,bkp122t,24.067862411586805
bkp128t,bkp123t,26.707330124449864
bkp128t,bkp124t,34.283375901042746
bkp128t,bkp126t,43.01398614032935
bkp128t,bkp125t,13.677536412277346
bkp128t,bkp128t,0.0
bkp128t,bkp127t,46.398586476038986
bkp128t,bkp129t,17.05210931182765
bkp128t,bkp130t,24.6249381729759
bkp128t,bkp131t,28.70253339677689
bkp128t,bkp133t,31.381656255453876
bkp128t,bkp56t,25.225905451404298
bkp128t,bkp57t,19.466694693869037
bkp128t,bkp58t,30.067344886896187
bkp128t,bkp59t,27.010531022517124
bkp128t,bkp60t,28.83349055240458
bkp128t,bkp62t,29.02690084418096
bkp128t,bkp61t,29.077800791641717
bkp128t,bkp64t,19.545458782893398
bkp128t,bkp66t,26.27966626500691
bkp128t,bkp67t,27.57189120241559
bkp128t,bkp69t,25.762163254513865
bkp128t,bkp70t,21.071280103717736
bkp128t,bkp65t,27.34877012647579
bkp128t,bkp71t,14.061800338446291
bkp128t,bkp72t,16.777150729755753
bkp128t,bkp74t,29.11569586308883
bkp128t,bkp73t,26.611177652948523
bkp128t,bkp80t,17.35755959876622
bkp128t,bkp79t,42.629803484613376
bkp128t,bkp81t,14.65916666105582
bkp128t,bkp78t,0.3413209015901502
bkp128t,bkp77t,12.770456336965399
bkp128t,bkp82t,31.986158715470204
bkp128t,bkp76t,15.296861080589457
bkp128t,bkp75t,23.35626690352506
bkp128t,o26,71.74461919911676
bkp128t,14t,49.71310257228053
bkp128t,18t,24.061924368422083
bkp128t,17t,28.223670171486702
bkp128t,08t,26.443489937076663
bkp128t,22t,33.79195276817642
bkp128t,13t,31.144469873420142
bkp128t,20t,39.694362147814616
bkp128t,81t,79.36631474328509
bkp128t,o10,15.116864684896937
bkp128t,bkp98t,26.221138658390316
bkp128t,bkp97t,28.64335994137539
bkp128t,bkp99t,11.61808619002199
bkp128t,bkp95t,28.13341611890283
bkp128t,bkp93t,22.66786512089685
bkp128t,27t,58.96427917817316
bkp128t,16t,26.30393979638452
bkp128t,bkp96t,20.900927340630616
bkp128t,bkp92t,30.89728449235747
bkp128t,bkp91t,31.726782665098142
bkp128t,bkp89t,47.60286690996434
bkp128t,bkp87t,46.14249309977187
bkp128t,bkp85t,33.037157045060056
bkp128t,19t,17.998595301568514
bkp128t,o63,19.896536617784918
bkp128t,bkp90t,45.12316771215806
bkp128t,bkp88t,35.41706712646089
bkp128t,bkp86t,38.908712406843684
bkp128t,bkp94t,21.382304848803077
bkp128t,bkp84t,33.267650036704666
bkp128t,bkp83t,30.634996780876197
bkp128t,bkp63t,27.69038705708336
bkp127t,02t,14.95001363758196
bkp127t,03t,12.857912877145024
bkp127t,11t,24.02637387107355
bkp127t,12t,21.433438589605302
bkp127t,50t,19.890605895641706
bkp127t,52t,14.593284873132658
bkp127t,53t,26.646610727335652
bkp127t,54t,21.91754467860589
bkp127t,59t,20.477830406500807
bkp127t,61t,28.48032181882358
bkp127t,bkp100t,34.57509924475988
bkp127t,bkp101t,40.12338267049115
bkp127t,bkp102t,16.05294556587278
bkp127t,bkp103t,17.405446056372284
bkp127t,bkp104t,8.12994605381141
bkp127t,bkp105t,12.898161029370288
bkp127t,bkp112t,17.193771521667156
bkp127t,bkp114t,20.502595058120907
bkp127t,bkp116t,23.041329236333702
bkp127t,bkp117t,34.25678247091771
bkp127t,bkp118t,41.09342568273447
bkp127t,bkp119t,23.237543752571558
bkp127t,bkp121t,18.182649242517684
bkp127t,bkp120t,31.083459801656648
bkp127t,bkp122t,22.338455004320654
bkp127t,bkp123t,22.538563107008024
bkp127t,bkp124t,12.888280217981263
bkp127t,bkp126t,7.317303835599384
bkp127t,bkp125t,35.114326807823375
bkp127t,bkp128t,46.398586476038986
bkp127t,bkp127t,0.0
bkp127t,bkp129t,56.070513631674615
bkp127t,bkp130t,32.55664088800613
bkp127t,bkp131t,19.057129657808414
bkp127t,bkp133t,15.659990865448544
bkp127t,bkp56t,21.878227787630316
bkp127t,bkp57t,27.366023432718247
bkp127t,bkp58t,17.96166337551262
bkp127t,bkp59t,19.720808802834636
bkp127t,bkp60t,18.541610248061055
bkp127t,bkp62t,17.37328733572742
bkp127t,bkp61t,17.592303492420946
bkp127t,bkp64t,27.471581383629946
bkp127t,bkp66t,20.14338244383914
bkp127t,bkp67t,19.217454083287514
bkp127t,bkp69t,22.31381361511932
bkp127t,bkp70t,25.32752658595784
bkp127t,bkp65t,19.05024355832068
bkp127t,bkp71t,32.3398850592643
bkp127t,bkp72t,31.726942864571985
bkp127t,bkp74t,32.01832054491854
bkp127t,bkp73t,26.438679108457077
bkp127t,bkp80t,56.470789471425405
bkp127t,bkp79t,36.24811132434253
bkp127t,bkp81t,32.44740535801335
bkp127t,bkp78t,46.68761331308984
bkp127t,bkp77t,37.045862230180184
bkp127t,bkp82t,15.044255180917157
bkp127t,bkp76t,31.959772694745666
bkp127t,bkp75t,37.27863701187827
bkp127t,o26,33.148910748309085
bkp127t,14t,5.572272373255739
bkp127t,18t,30.937345143379154
bkp127t,17t,22.005148325609355
bkp127t,08t,22.41307991225457
bkp127t,22t,27.292660341066153
bkp127t,13t,22.45794153306736
bkp127t,20t,43.42053206436328
bkp127t,81t,33.50149870477662
bkp127t,o10,32.25759589827658
bkp127t,bkp98t,29.996165823019794
bkp127t,bkp97t,29.207524733931926
bkp127t,bkp99t,36.11327264089558
bkp127t,bkp95t,21.25714357262974
bkp127t,bkp93t,24.784391823144787
bkp127t,27t,23.616273100264557
bkp127t,16t,26.335135183361746
bkp127t,bkp96t,28.331375749239847
bkp127t,bkp92t,15.985536987188112
bkp127t,bkp91t,18.679376226635014
bkp127t,bkp89t,5.654870672344278
bkp127t,bkp87t,0.361501035051593
bkp127t,bkp85t,13.687274237559135
bkp127t,19t,49.0205164350649
bkp127t,o63,28.61840338349259
bkp127t,bkp90t,11.935010091928579
bkp127t,bkp88t,11.201210579811896
bkp127t,bkp86t,9.009319701632025
bkp127t,bkp94t,25.310827040182758
bkp127t,bkp84t,13.176285885012465
bkp127t,bkp83t,15.764960849632992
bkp127t,bkp63t,19.936637027868574
bkp129t,02t,42.07566777545186
bkp129t,03t,53.952857506171576
bkp129t,11t,32.14939435473611
bkp129t,12t,37.44059881103867
bkp129t,50t,37.41004038966226
bkp129t,52t,42.635905254371245
bkp129t,53t,29.424770510980583
bkp129t,54t,34.40466174326339
bkp129t,59t,35.60025748307027
bkp129t,61t,28.061399734695954
bkp129t,bkp100t,21.839566833198784
bkp129t,bkp101t,16.720840601471256
bkp129t,bkp102t,44.999755050840115
bkp129t,bkp103t,38.79828287196895
bkp129t,bkp104t,51.66393396602242
bkp129t,bkp105t,50.563460600667696
bkp129t,bkp112t,42.47467606553783
bkp129t,bkp114t,36.89221922758587
bkp129t,bkp116t,33.18662250832769
bkp129t,bkp117t,27.99195761947336
bkp129t,bkp118t,17.045704810153694
bkp129t,bkp119t,34.40151531110795
bkp129t,bkp121t,45.63491383186278
bkp129t,bkp120t,32.45703318597927
bkp129t,bkp122t,35.30132670353052
bkp129t,bkp123t,33.708647528936375
bkp129t,bkp124t,43.185894298461044
bkp129t,bkp126t,54.533251568188476
bkp129t,bkp125t,21.288257212762748
bkp129t,bkp128t,17.05210931182765
bkp129t,bkp127t,56.070513631674615
bkp129t,bkp129t,0.0
bkp129t,bkp130t,25.884891713337574
bkp129t,bkp131t,41.34019329029931
bkp129t,bkp133t,40.42895939928439
bkp129t,bkp56t,34.33719027774366
bkp129t,bkp57t,32.48953072221253
bkp129t,bkp58t,42.69308514615327
bkp129t,bkp59t,36.631048331133684
bkp129t,bkp60t,37.53552253272257
bkp129t,bkp62t,39.5692725400099
bkp129t,bkp61t,38.7188660138258
bkp129t,bkp64t,29.117324032110947
bkp129t,bkp66t,37.42616358468216
bkp129t,bkp67t,39.43955691599674
bkp129t,bkp69t,39.032567424532836
bkp129t,bkp70t,32.480462924319575
bkp129t,bkp65t,38.137930078646946
bkp129t,bkp71t,26.32823936145368
bkp129t,bkp72t,31.766098970780032
bkp129t,bkp74t,29.19394193277169
bkp129t,bkp73t,30.940171343041076
bkp129t,bkp80t,0.4030439149009095
bkp129t,bkp79t,39.67314309713286
bkp129t,bkp81t,28.88662359427163
bkp129t,bkp78t,16.761986037652445
bkp129t,bkp77t,19.261570414974848
bkp129t,bkp82t,43.623475646034244
bkp129t,bkp76t,24.87795314375824
bkp129t,bkp75t,21.902916149636717
bkp129t,o26,85.11816347712636
bkp129t,14t,60.42245976571124
bkp129t,18t,40.062244681251066
bkp129t,17t,42.18798608328725
bkp129t,08t,40.06627604591818
bkp129t,22t,35.29658726280709
bkp129t,13t,35.82552627165013
bkp129t,20t,33.39357326198455
bkp129t,81t,86.85580657449343
bkp129t,o10,24.524256440064082
bkp129t,bkp98t,28.463759563326523
bkp129t,bkp97t,30.458780081565763
bkp129t,bkp99t,20.982874125823265
bkp129t,bkp95t,35.09472512900188
bkp129t,bkp93t,31.408903554018217
bkp129t,27t,72.58893698211762
bkp129t,16t,41.3848450004103
bkp129t,bkp96t,27.74527464822303
bkp129t,bkp92t,40.14915349461844
bkp129t,bkp91t,45.20524896891513
bkp129t,bkp89t,58.661535236193544
bkp129t,bkp87t,55.75433644160426
bkp129t,bkp85t,42.46022570841514
bkp129t,19t,34.3019955982399
bkp129t,o63,34.36326322647703
bkp129t,bkp90t,57.791805090203894
bkp129t,bkp88t,46.2370926324488
bkp129t,bkp86t,47.41158561098021
bkp129t,bkp94t,33.88328404104311
bkp129t,bkp84t,43.90572576710442
bkp129t,bkp83t,41.192423785296434
bkp129t,bkp63t,36.13468701742879
bkp130t,02t,21.45447540140993
bkp130t,03t,34.69266482587907
bkp130t,11t,12.432723434426384
bkp130t,12t,20.562124551784937
bkp130t,50t,18.564005634419164
bkp130t,52t,22.115670119137903
bkp130t,53t,9.65235878236696
bkp130t,54t,14.528862317711468
bkp130t,59t,14.008467632049104
bkp130t,61t,12.26518748705979
bkp130t,bkp100t,11.586495719466253
bkp130t,bkp101t,9.262452046772331
bkp130t,bkp102t,26.70570209167022
bkp130t,bkp103t,15.571562602367049
bkp130t,bkp104t,30.48204779426331
bkp130t,bkp105t,31.35098232688413
bkp130t,bkp112t,24.19572777670079
bkp130t,bkp114t,18.383532589384338
bkp130t,bkp116t,10.521542749772323
bkp130t,bkp117t,21.614209256277007
bkp130t,bkp118t,17.593507492715762
bkp130t,bkp119t,17.370038250608186
bkp130t,bkp121t,28.733674397716914
bkp130t,bkp120t,7.988574454881167
bkp130t,bkp122t,17.840186115516435
bkp130t,bkp123t,10.881558908535888
bkp130t,bkp124t,20.23695380196977
bkp130t,bkp126t,33.211687697209435
bkp130t,bkp125t,11.67157038737064
bkp130t,bkp128t,24.6249381729759
bkp130t,bkp127t,32.55664088800613
bkp130t,bkp129t,25.884891713337574
bkp130t,bkp130t,0.0
bkp130t,bkp131t,24.10582333429603
bkp130t,bkp133t,18.154892926107483
bkp130t,bkp56t,14.052869578430943
bkp130t,bkp57t,19.619371954338806
bkp130t,bkp58t,25.070655288876917
bkp130t,bkp59t,16.166544137074666
bkp130t,bkp60t,15.558389298213049
bkp130t,bkp62t,19.48740866720406
bkp130t,bkp61t,17.621796923634147
bkp130t,bkp64t,12.74937354625918
bkp130t,bkp66t,18.961396992619743
bkp130t,bkp67t,21.45720738035668
bkp130t,bkp69t,23.700109050365434
bkp130t,bkp70t,16.763959186552672
bkp130t,bkp65t,18.867068692429278
bkp130t,bkp71t,16.765842700244207
bkp130t,bkp72t,23.339278489579375
bkp130t,bkp74t,4.518048504228955
bkp130t,bkp73t,6.152704065254935
bkp130t,bkp80t,26.25023883990143
bkp130t,bkp79t,18.307259059803528
bkp130t,bkp81t,20.641374736478067
bkp130t,bkp78t,24.720017100745597
bkp130t,bkp77t,11.944301031806368
bkp130t,bkp82t,24.148786810728296
bkp130t,bkp76t,12.797136257840156
bkp130t,bkp75t,4.728747840826526
bkp130t,o26,64.54399055734713
bkp130t,14t,37.65016753132392
bkp130t,18t,31.077362535770536
bkp130t,17t,27.27514470169872
bkp130t,08t,25.085186807143828
bkp130t,22t,9.709994646298286
bkp130t,13t,10.434472026365079
bkp130t,20t,17.970748414703447
bkp130t,81t,61.2903475980716
bkp130t,o10,12.624957423288112
bkp130t,bkp98t,2.6795268852124314
bkp130t,bkp97t,4.6077382726373886
bkp130t,bkp99t,14.019502075639798
bkp130t,bkp95t,11.770866248794583
bkp130t,bkp93t,12.110517428613624
bkp130t,27t,53.00997082800456
bkp130t,16t,29.30189143255369
bkp130t,bkp96t,8.392853512180912
bkp130t,bkp92t,18.185059490387538
bkp130t,bkp91t,28.547862115937665
bkp130t,bkp89t,36.40114426602163
bkp130t,bkp87t,32.20655539025967
bkp130t,bkp85t,20.22257218886139
bkp130t,19t,38.64336986422335
bkp130t,o63,23.426544773840433
bkp130t,bkp90t,37.78334768899512
bkp130t,bkp88t,25.081209201503437
bkp130t,bkp86t,23.547366764236116
bkp130t,bkp94t,19.293756163716946
bkp130t,bkp84t,22.927443412745752
bkp130t,bkp83t,20.700462728137644
bkp130t,bkp63t,14.258480975380575
bkp131t,02t,6.02452659606775
bkp131t,03t,12.65050806118218
bkp131t,11t,11.699071296618838
bkp131t,12t,3.9779923882008283
bkp131t,50t,5.594830632663418
bkp131t,52t,5.817167437260256
bkp131t,53t,14.680632657919697
bkp131t,54t,9.60373741593243
bkp131t,59t,10.80961975957496
bkp131t,61t,13.909363922787843
bkp131t,bkp100t,19.791803246199652
bkp131t,bkp101t,27.94816288942133
bkp131t,bkp102t,3.7584162547193527
bkp131t,bkp103t,12.154793848783616
bkp131t,bkp104t,11.823219898429139
bkp131t,bkp105t,9.340812864241038
bkp131t,bkp112t,1.877642518869891
bkp131t,bkp114t,5.7230264417556045
bkp131t,bkp116t,14.169154245550216
bkp131t,bkp117t,15.792946003057166
